"ID","ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT","STATUS"
"a014E00000HyMcPQAV","318","384","2018-03-05","2018-03-08","Item Created"
"a014E00000HyMcQQAV","318","161","2018-03-10","2018-03-14","Item Created"
"a014E00000HyMcRQAV","318","447","2018-03-18","2018-03-30","Item Created"
"a014E00000HyMcSQAV","318","258","2018-04-03","2018-04-07","Item Created"
"a014E00000HyMcTQAV","318","549","2018-04-08","2018-04-14","Item Created"
"a014E00000HyMcUQAV","318","326","2018-04-14","2018-04-19","Item Created"
"a014E00000HyMcVQAV","318","365","2018-04-21","2018-05-03","Item Created"
"a014E00000HyMcWQAV","318","234","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMcXQAV","318","173","2018-05-08","2018-05-09","Item Created"
"a014E00000HyMcYQAV","318","47","2018-05-12","2018-05-15","Item Created"
"a014E00000HyMcZQAV","318","519","2018-05-19","2018-05-22","Item Created"
"a014E00000HyMcaQAF","318","312","2018-05-23","2018-05-25","Item Created"
"a014E00000HyMcbQAF","318","8","2018-05-28","2018-06-04","Item Created"
"a014E00000HyMccQAF","318","361","2018-06-07","2018-06-13","Item Created"
"a014E00000HyMcdQAF","318","335","2018-06-16","2018-06-18","Item Created"
"a014E00000HyMceQAF","318","343","2018-06-19","2018-06-29","Item Created"
"a014E00000HyMcfQAF","318","134","2018-07-01","2018-07-08","Item Created"
"a014E00000HyMcgQAF","318","296","2018-07-08","2018-07-13","Item Created"
"a014E00000HyMchQAF","318","267","2018-07-16","2018-07-28","Item Created"
"a014E00000HyMciQAF","318","205","2018-07-30","2018-08-09","Item Created"
"a014E00000HyMcjQAF","318","499","2018-08-11","2018-08-25","Item Created"
"a014E00000HyMckQAF","318","547","2018-08-29","2018-09-02","Item Created"
"a014E00000HyMclQAF","318","528","2018-09-04","2018-09-06","Item Created"
"a014E00000HyMcmQAF","318","158","2018-09-06","2018-09-20","Item Created"
"a014E00000HyMcnQAF","318","544","2018-09-22","2018-09-23","Item Created"
"a014E00000HyMcoQAF","318","475","2018-09-23","2018-09-24","Item Created"
"a014E00000HyMcpQAF","318","449","2018-09-25","2018-10-01","Item Created"
"a014E00000HyMcqQAF","318","309","2018-10-04","2018-10-16","Item Created"
"a014E00000HyMcrQAF","318","495","2018-10-20","2018-10-24","Item Created"
"a014E00000HyMcsQAF","318","313","2018-10-28","2018-11-08","Item Created"
"a014E00000HyMctQAF","318","318","2018-11-11","2018-11-21","Item Created"
"a014E00000HyMcuQAF","318","330","2018-11-21","2018-11-25","Item Created"
"a014E00000HyMcvQAF","318","249","2018-11-26","2018-12-01","Item Created"
"a014E00000HyMcwQAF","318","459","2018-12-03","2018-12-08","Item Created"
"a014E00000HyMcxQAF","318","349","2018-12-10","2018-12-12","Item Created"
"a014E00000HyMcyQAF","318","302","2018-12-15","2018-12-19","Item Created"
"a014E00000HyMczQAF","318","42","2018-12-19","2018-12-21","Item Created"
"a014E00000HyMd0QAF","318","480","2018-12-24","2018-12-31","Item Created"
"a014E00000HyMd1QAF","319","222","2018-01-01","2018-01-03","Item Created"
"a014E00000HyMd2QAF","319","439","2018-01-06","2018-01-07","Item Created"
"a014E00000HyMd3QAF","319","521","2018-01-07","2018-01-10","Item Created"
"a014E00000HyMd4QAF","319","380","2018-01-12","2018-01-14","Item Created"
"a014E00000HyMd5QAF","319","42","2018-01-16","2018-01-25","Item Created"
"a014E00000HyMd6QAF","319","297","2018-01-26","2018-02-04","Item Created"
"a014E00000HyMd7QAF","319","273","2018-02-05","2018-02-10","Item Created"
"a014E00000HyMd8QAF","319","412","2018-02-10","2018-02-15","Item Created"
"a014E00000HyMd9QAF","319","292","2018-02-16","2018-02-18","Item Created"
"a014E00000HyMdAQAV","319","357","2018-02-20","2018-02-21","Item Created"
"a014E00000HyMdBQAV","319","349","2018-02-22","2018-02-25","Item Created"
"a014E00000HyMdCQAV","319","221","2018-02-28","2018-03-05","Item Created"
"a014E00000HyMdDQAV","319","135","2018-03-08","2018-03-19","Item Created"
"a014E00000HyMdEQAV","319","338","2018-03-22","2018-03-24","Item Created"
"a014E00000HyMdFQAV","319","250","2018-03-26","2018-03-30","Item Created"
"a014E00000HyMdGQAV","319","168","2018-03-30","2018-04-01","Item Created"
"a014E00000HyMdHQAV","319","332","2018-04-03","2018-04-07","Item Created"
"a014E00000HyMdIQAV","319","161","2018-04-08","2018-04-13","Item Created"
"a014E00000HyMdJQAV","319","220","2018-04-14","2018-04-21","Item Created"
"a014E00000HyMdKQAV","319","196","2018-04-21","2018-04-28","Item Created"
"a014E00000HyMdLQAV","319","208","2018-04-30","2018-05-05","Item Created"
"a014E00000HyMdMQAV","319","3","2018-05-09","2018-05-11","Item Created"
"a014E00000HyMdNQAV","319","500","2018-05-15","2018-05-18","Item Created"
"a014E00000HyMdOQAV","319","368","2018-05-21","2018-05-22","Item Created"
"a014E00000HyMdPQAV","319","39","2018-05-25","2018-05-27","Item Created"
"a014E00000HyMdQQAV","319","362","2018-05-30","2018-06-06","Item Created"
"a014E00000HyMdRQAV","319","539","2018-06-06","2018-06-15","Item Created"
"a014E00000HyMdSQAV","319","372","2018-06-18","2018-06-25","Item Created"
"a014E00000HyMdTQAV","319","546","2018-06-26","2018-07-03","Item Created"
"a014E00000HyMdUQAV","319","526","2018-07-03","2018-07-06","Item Created"
"a014E00000HyMdVQAV","319","361","2018-07-10","2018-07-17","Item Created"
"a014E00000HyMdWQAV","319","132","2018-07-18","2018-07-30","Item Created"
"a014E00000HyMdXQAV","319","143","2018-08-02","2018-08-03","Item Created"
"a014E00000HyMdYQAV","319","41","2018-08-03","2018-08-05","Item Created"
"a014E00000HyMdZQAV","319","562","2018-08-08","2018-08-13","Item Created"
"a014E00000HyMdaQAF","319","344","2018-08-14","2018-08-21","Item Created"
"a014E00000HyMdbQAF","319","295","2018-08-23","2018-08-28","Item Created"
"a014E00000HyMdcQAF","319","437","2018-08-28","2018-09-01","Item Created"
"a014E00000HyMddQAF","319","425","2018-09-04","2018-09-05","Item Created"
"a014E00000HyMdeQAF","319","340","2018-09-08","2018-09-18","Item Created"
"a014E00000HyMdfQAF","319","264","2018-09-19","2018-09-20","Item Created"
"a014E00000HyMdgQAF","319","131","2018-09-20","2018-09-22","Item Created"
"a014E00000HyMdhQAF","319","357","2018-09-24","2018-10-04","Item Created"
"a014E00000HyMdiQAF","319","313","2018-10-04","2018-10-10","Item Created"
"a014E00000HyMdjQAF","319","132","2018-10-12","2018-10-22","Item Created"
"a014E00000HyMdkQAF","319","262","2018-10-26","2018-10-29","Item Created"
"a014E00000HyMdlQAF","319","370","2018-10-30","2018-11-05","Item Created"
"a014E00000HyMdmQAF","319","401","2018-11-09","2018-11-11","Item Created"
"a014E00000HyMdnQAF","319","347","2018-11-13","2018-11-21","Item Created"
"a014E00000HyMdoQAF","319","472","2018-11-22","2018-12-05","Item Created"
"a014E00000HyMdpQAF","319","521","2018-12-06","2018-12-07","Item Created"
"a014E00000HyMdqQAF","319","390","2018-12-09","2018-12-21","Item Created"
"a014E00000HyMdrQAF","319","28","2018-12-25","2018-12-28","Item Created"
"a014E00000HyMdsQAF","319","219","2018-12-31","2019-01-11","Item Created"
"a014E00000HyMdtQAF","320","139","2018-01-02","2018-01-09","Item Created"
"a014E00000HyMduQAF","320","289","2018-01-09","2018-01-21","Item Created"
"a014E00000HyMdvQAF","320","47","2018-01-23","2018-02-01","Item Created"
"a014E00000HyMdwQAF","320","45","2018-02-05","2018-02-09","Item Created"
"a014E00000HyMdxQAF","320","205","2018-02-10","2018-02-22","Item Created"
"a014E00000HyMdyQAF","320","457","2018-02-23","2018-03-01","Item Created"
"a014E00000HyMdzQAF","320","141","2018-03-01","2018-03-13","Item Created"
"a014E00000HyMe0QAF","320","198","2018-03-15","2018-03-17","Item Created"
"a014E00000HyMe1QAF","320","317","2018-03-17","2018-03-21","Item Created"
"a014E00000HyMe2QAF","320","38","2018-03-21","2018-03-23","Item Created"
"a014E00000HyMe3QAF","320","485","2018-03-24","2018-03-26","Item Created"
"a014E00000HyMe4QAF","320","142","2018-03-26","2018-03-31","Item Created"
"a014E00000HyMe5QAF","320","35","2018-04-02","2018-04-09","Item Created"
"a014E00000HyMe6QAF","320","391","2018-04-10","2018-04-12","Item Created"
"a014E00000HyMe7QAF","320","10","2018-04-12","2018-04-18","Item Created"
"a014E00000HyMe8QAF","320","277","2018-04-21","2018-05-04","Item Created"
"a014E00000HyMe9QAF","320","212","2018-05-06","2018-05-12","Item Created"
"a014E00000HyMeAQAV","320","17","2018-05-14","2018-05-20","Item Created"
"a014E00000HyMeBQAV","320","21","2018-05-24","2018-05-28","Item Created"
"a014E00000HyMeCQAV","320","434","2018-05-28","2018-05-29","Item Created"
"a014E00000HyMeDQAV","320","387","2018-05-31","2018-06-05","Item Created"
"a014E00000HyMeEQAV","320","557","2018-06-05","2018-06-18","Item Created"
"a014E00000HyMeFQAV","320","380","2018-06-21","2018-06-26","Item Created"
"a014E00000HyMeGQAV","320","387","2018-06-28","2018-06-30","Item Created"
"a014E00000HyMeHQAV","320","355","2018-07-04","2018-07-08","Item Created"
"a014E00000HyMeIQAV","320","166","2018-07-09","2018-07-10","Item Created"
"a014E00000HyMeJQAV","320","528","2018-07-13","2018-07-15","Item Created"
"a014E00000HyMeKQAV","320","138","2018-07-15","2018-07-21","Item Created"
"a014E00000HyMeLQAV","320","204","2018-07-25","2018-07-28","Item Created"
"a014E00000HyMeMQAV","320","246","2018-07-30","2018-08-03","Item Created"
"a014E00000HyMeNQAV","320","256","2018-08-03","2018-08-15","Item Created"
"a014E00000HyMeOQAV","320","423","2018-08-15","2018-08-19","Item Created"
"a014E00000HyMePQAV","320","249","2018-08-21","2018-08-23","Item Created"
"a014E00000HyMeQQAV","320","375","2018-08-24","2018-08-26","Item Created"
"a014E00000HyMeRQAV","320","222","2018-08-27","2018-09-08","Item Created"
"a014E00000HyMeSQAV","320","216","2018-09-10","2018-09-13","Item Created"
"a014E00000HyMeTQAV","320","542","2018-09-15","2018-09-27","Item Created"
"a014E00000HyMeUQAV","320","49","2018-09-29","2018-10-11","Item Created"
"a014E00000HyMeVQAV","320","194","2018-10-12","2018-10-16","Item Created"
"a014E00000HyMeWQAV","320","329","2018-10-19","2018-10-29","Item Created"
"a014E00000HyMeXQAV","320","324","2018-10-30","2018-11-06","Item Created"
"a014E00000HyMeYQAV","320","127","2018-11-06","2018-11-12","Item Created"
"a014E00000HyMeZQAV","320","439","2018-11-14","2018-11-16","Item Created"
"a014E00000HyMeaQAF","320","505","2018-11-18","2018-11-19","Item Created"
"a014E00000HyMebQAF","320","376","2018-11-19","2018-11-20","Item Created"
"a014E00000HyMecQAF","320","508","2018-11-22","2018-11-28","Item Created"
"a014E00000HyMedQAF","320","195","2018-11-29","2018-11-30","Item Created"
"a014E00000HyMeeQAF","320","312","2018-12-04","2018-12-09","Item Created"
"a014E00000HyMefQAF","320","275","2018-12-13","2018-12-18","Item Created"
"a014E00000HyMegQAF","320","489","2018-12-19","2018-12-27","Item Created"
"a014E00000HyMehQAF","320","202","2018-12-27","2019-01-01","Item Created"
"a014E00000HyMeiQAF","01","197","2018-01-01","2018-01-03","Item Created"
"a014E00000HyMejQAF","01","39","2018-01-03","2018-01-07","Item Created"
"a014E00000HyMekQAF","01","158","2018-01-07","2018-01-14","Item Created"
"a014E00000HyMelQAF","01","394","2018-01-16","2018-01-21","Item Created"
"a014E00000HyMemQAF","01","16","2018-01-21","2018-01-27","Item Created"
"a014E00000HyMenQAF","01","524","2018-01-27","2018-01-30","Item Created"
"a014E00000HyMeoQAF","01","371","2018-01-31","2018-02-03","Item Created"
"a014E00000HyMepQAF","01","19","2018-02-03","2018-02-06","Item Created"
"a014E00000HyMeqQAF","01","387","2018-02-07","2018-02-12","Item Created"
"a014E00000HyMerQAF","01","246","2018-02-12","2018-02-26","Item Created"
"a014E00000HyMesQAF","01","470","2018-03-01","2018-03-08","Item Created"
"a014E00000HyMetQAF","01","330","2018-03-09","2018-03-11","Item Created"
"a014E00000HyMeuQAF","01","45","2018-03-11","2018-03-17","Item Created"
"a014E00000HyMevQAF","01","351","2018-03-18","2018-03-19","Item Created"
"a014E00000HyMewQAF","01","195","2018-03-21","2018-03-29","Item Created"
"a014E00000HyMexQAF","01","452","2018-03-29","2018-04-12","Item Created"
"a014E00000HyMeyQAF","01","525","2018-04-12","2018-04-18","Item Created"
"a014E00000HyMezQAF","01","473","2018-04-22","2018-04-29","Item Created"
"a014E00000HyMf0QAF","01","244","2018-04-30","2018-05-02","Item Created"
"a014E00000HyMf1QAF","01","403","2018-05-04","2018-05-07","Item Created"
"a014E00000HyMf2QAF","01","167","2018-05-08","2018-05-09","Item Created"
"a014E00000HyMf3QAF","01","329","2018-05-11","2018-05-17","Item Created"
"a014E00000HyMf4QAF","01","336","2018-05-21","2018-05-24","Item Created"
"a014E00000HyMf5QAF","01","230","2018-05-26","2018-06-02","Item Created"
"a014E00000HyMf6QAF","01","26","2018-06-06","2018-06-08","Item Created"
"a014E00000HyMf7QAF","01","31","2018-06-10","2018-06-15","Item Created"
"a014E00000HyMf8QAF","01","430","2018-06-16","2018-06-18","Item Created"
"a014E00000HyMf9QAF","01","511","2018-06-21","2018-06-27","Item Created"
"a014E00000HyMfAQAV","01","425","2018-06-27","2018-07-01","Item Created"
"a014E00000HyMfBQAV","01","527","2018-07-03","2018-07-04","Item Created"
"a014E00000HyMfCQAV","01","231","2018-07-05","2018-07-07","Item Created"
"a014E00000HyMfDQAV","01","497","2018-07-07","2018-07-11","Item Created"
"a014E00000HyMfEQAV","01","37","2018-07-13","2018-07-15","Item Created"
"a014E00000HyMfFQAV","01","19","2018-07-15","2018-07-16","Item Created"
"a014E00000HyMfGQAV","01","145","2018-07-16","2018-07-30","Item Created"
"a014E00000HyMfHQAV","01","142","2018-08-03","2018-08-11","Item Created"
"a014E00000HyMfIQAV","01","522","2018-08-13","2018-08-15","Item Created"
"a014E00000HyMfJQAV","01","197","2018-08-16","2018-08-21","Item Created"
"a014E00000HyMfKQAV","01","300","2018-08-24","2018-08-30","Item Created"
"a014E00000HyMfLQAV","01","184","2018-09-01","2018-09-06","Item Created"
"a014E00000HyMfMQAV","01","342","2018-09-09","2018-09-13","Item Created"
"a014E00000HyMfNQAV","01","151","2018-09-14","2018-09-24","Item Created"
"a014E00000HyMfOQAV","01","348","2018-09-27","2018-10-10","Item Created"
"a014E00000HyMfPQAV","01","353","2018-10-12","2018-10-20","Item Created"
"a014E00000HyMfQQAV","01","2","2018-10-24","2018-10-31","Item Created"
"a014E00000HyMfRQAV","01","44","2018-11-03","2018-11-08","Item Created"
"a014E00000HyMfSQAV","01","137","2018-11-11","2018-11-19","Item Created"
"a014E00000HyMfTQAV","01","495","2018-11-21","2018-11-26","Item Created"
"a014E00000HyMfUQAV","01","346","2018-11-27","2018-12-04","Item Created"
"a014E00000HyMfVQAV","01","516","2018-12-08","2018-12-12","Item Created"
"a014E00000HyMfWQAV","01","337","2018-12-12","2018-12-24","Item Created"
"a014E00000HyMfXQAV","01","193","2018-12-25","2018-12-28","Item Created"
"a014E00000HyMfYQAV","01","433","2018-12-31","2019-01-13","Item Created"
"a014E00000HyMfZQAV","02","385","2018-01-01","2018-01-04","Item Created"
"a014E00000HyMfaQAF","02","19","2018-01-06","2018-01-18","Item Created"
"a014E00000HyMfbQAF","02","435","2018-01-20","2018-01-26","Item Created"
"a014E00000HyMfcQAF","02","416","2018-01-26","2018-01-28","Item Created"
"a014E00000HyMfdQAF","02","258","2018-02-01","2018-02-02","Item Created"
"a014E00000HyMfeQAF","02","174","2018-02-02","2018-02-04","Item Created"
"a014E00000HyMffQAF","02","310","2018-02-04","2018-02-07","Item Created"
"a014E00000HyMfgQAF","02","478","2018-02-11","2018-02-17","Item Created"
"a014E00000HyMfhQAF","02","261","2018-02-17","2018-02-22","Item Created"
"a014E00000HyMfiQAF","02","174","2018-02-23","2018-02-25","Item Created"
"a014E00000HyMfjQAF","02","239","2018-02-27","2018-02-28","Item Created"
"a014E00000HyMfkQAF","02","418","2018-03-02","2018-03-06","Item Created"
"a014E00000HyMflQAF","02","454","2018-03-07","2018-03-12","Item Created"
"a014E00000HyMfmQAF","02","455","2018-03-13","2018-03-25","Item Created"
"a014E00000HyMfnQAF","02","25","2018-03-26","2018-03-30","Item Created"
"a014E00000HyMfoQAF","02","49","2018-04-02","2018-04-12","Item Created"
"a014E00000HyMfpQAF","02","571","2018-04-15","2018-04-27","Item Created"
"a014E00000HyMfqQAF","02","126","2018-04-29","2018-05-04","Item Created"
"a014E00000HyMfrQAF","02","552","2018-05-07","2018-05-19","Item Created"
"a014E00000HyMfsQAF","02","265","2018-05-23","2018-05-31","Item Created"
"a014E00000HyMftQAF","02","426","2018-05-31","2018-06-12","Item Created"
"a014E00000HyMfuQAF","02","131","2018-06-15","2018-06-17","Item Created"
"a014E00000HyMfvQAF","02","45","2018-06-20","2018-06-27","Item Created"
"a014E00000HyMfwQAF","02","139","2018-06-27","2018-07-01","Item Created"
"a014E00000HyMfxQAF","02","407","2018-07-05","2018-07-12","Item Created"
"a014E00000HyMfyQAF","02","297","2018-07-16","2018-07-22","Item Created"
"a014E00000HyMfzQAF","02","256","2018-07-22","2018-07-29","Item Created"
"a014E00000HyMg0QAF","02","367","2018-07-30","2018-08-07","Item Created"
"a014E00000HyMg1QAF","02","474","2018-08-08","2018-08-13","Item Created"
"a014E00000HyMg2QAF","02","297","2018-08-13","2018-08-17","Item Created"
"a014E00000HyMg3QAF","02","383","2018-08-21","2018-08-27","Item Created"
"a014E00000HyMg4QAF","02","471","2018-08-31","2018-09-02","Item Created"
"a014E00000HyMg5QAF","02","196","2018-09-02","2018-09-08","Item Created"
"a014E00000HyMg6QAF","02","347","2018-09-09","2018-09-13","Item Created"
"a014E00000HyMg7QAF","02","491","2018-09-14","2018-09-16","Item Created"
"a014E00000HyMg8QAF","02","412","2018-09-17","2018-09-25","Item Created"
"a014E00000HyMg9QAF","02","483","2018-09-28","2018-09-30","Item Created"
"a014E00000HyMgAQAV","02","241","2018-10-02","2018-10-10","Item Created"
"a014E00000HyMgBQAV","02","340","2018-10-11","2018-10-23","Item Created"
"a014E00000HyMgCQAV","02","540","2018-10-24","2018-10-29","Item Created"
"a014E00000HyMgDQAV","02","185","2018-10-30","2018-11-06","Item Created"
"a014E00000HyMgEQAV","02","27","2018-11-10","2018-11-17","Item Created"
"a014E00000HyMgFQAV","02","486","2018-11-19","2018-11-28","Item Created"
"a014E00000HyMgGQAV","02","247","2018-11-29","2018-11-30","Item Created"
"a014E00000HyMgHQAV","02","256","2018-12-03","2018-12-12","Item Created"
"a014E00000HyMgIQAV","02","357","2018-12-12","2018-12-18","Item Created"
"a014E00000HyMgJQAV","02","189","2018-12-22","2018-12-27","Item Created"
"a014E00000HyMgKQAV","02","172","2018-12-30","2018-12-31","Item Created"
"a014E00000HyMgLQAV","03","465","2018-01-04","2018-01-07","Item Created"
"a014E00000HyMgMQAV","03","548","2018-01-10","2018-01-17","Item Created"
"a014E00000HyMgNQAV","03","535","2018-01-18","2018-01-25","Item Created"
"a014E00000HyMgOQAV","03","511","2018-01-28","2018-02-11","Item Created"
"a014E00000HyMgPQAV","03","551","2018-02-14","2018-02-15","Item Created"
"a014E00000HyMgQQAV","03","3","2018-02-19","2018-02-26","Item Created"
"a014E00000HyMgRQAV","03","344","2018-02-26","2018-02-28","Item Created"
"a014E00000HyMgSQAV","03","12","2018-03-01","2018-03-07","Item Created"
"a014E00000HyMgTQAV","03","25","2018-03-10","2018-03-12","Item Created"
"a014E00000HyMgUQAV","03","251","2018-03-14","2018-03-28","Item Created"
